Date,Close
5/11/2016 16:00:00,119.52
5/12/2016 16:00:00,120.28
5/13/2016 16:00:00,119.81
5/16/2016 16:00:00,118.67
5/17/2016 16:00:00,117.35
5/18/2016 16:00:00,117.65
5/19/2016 16:00:00,116.81
5/20/2016 16:00:00,117.35
5/23/2016 16:00:00,115.97
5/24/2016 16:00:00,117.7
5/25/2016 16:00:00,117.89
5/26/2016 16:00:00,119.47
5/27/2016 16:00:00,119.38
5/31/2016 16:00:00,118.81
6/1/2016 16:00:00,118.78
6/2/2016 16:00:00,118.93
6/3/2016 16:00:00,118.47
6/6/2016 16:00:00,118.79
6/7/2016 16:00:00,117.76
6/8/2016 16:00:00,118.39
6/9/2016 16:00:00,118.56
6/10/2016 16:00:00,116.62
6/13/2016 16:00:00,113.95
6/14/2016 16:00:00,114.94
6/15/2016 16:00:00,114.6
6/16/2016 16:00:00,114.39
6/17/2016 16:00:00,113.02
6/20/2016 16:00:00,113.37
6/21/2016 16:00:00,114.38
6/22/2016 16:00:00,113.91
6/23/2016 16:00:00,115.08
6/24/2016 16:00:00,112.08
6/27/2016 16:00:00,108.97
6/28/2016 16:00:00,112.7
6/29/2016 16:00:00,114.16
6/30/2016 16:00:00,114.28
7/1/2016 16:00:00,114.19
7/5/2016 16:00:00,114
7/6/2016 16:00:00,116.7
7/7/2016 16:00:00,115.85
7/8/2016 16:00:00,117.24
7/11/2016 16:00:00,117.87
7/12/2016 16:00:00,117.93
7/13/2016 16:00:00,116.78
7/14/2016 16:00:00,117.29
7/15/2016 16:00:00,116.86
7/18/2016 16:00:00,119.37
7/19/2016 16:00:00,120.61
7/20/2016 16:00:00,121.92
7/21/2016 16:00:00,120.61
7/22/2016 16:00:00,121
7/25/2016 16:00:00,121.63
7/26/2016 16:00:00,121.22
7/27/2016 16:00:00,123.34
7/28/2016 16:00:00,125
7/29/2016 16:00:00,123.94
8/1/2016 16:00:00,124.31
8/2/2016 16:00:00,123.09
8/3/2016 16:00:00,122.51
8/4/2016 16:00:00,124.36
8/5/2016 16:00:00,125.15
8/8/2016 16:00:00,125.26
8/9/2016 16:00:00,125.06
8/10/2016 16:00:00,124.88
8/11/2016 16:00:00,124.9
8/12/2016 16:00:00,124.88
8/15/2016 16:00:00,123.9
8/16/2016 16:00:00,123.3
8/17/2016 16:00:00,124.37
8/18/2016 16:00:00,123.91
8/19/2016 16:00:00,123.56
8/22/2016 16:00:00,124.15
8/23/2016 16:00:00,124.37
8/24/2016 16:00:00,123.48
8/25/2016 16:00:00,123.89
8/26/2016 16:00:00,124.96
8/29/2016 16:00:00,126.54
8/30/2016 16:00:00,125.84
8/31/2016 16:00:00,126.12
9/1/2016 16:00:00,126.17
9/2/2016 16:00:00,126.51
9/6/2016 16:00:00,129.73
9/7/2016 16:00:00,131.05
9/8/2016 16:00:00,130.27
9/9/2016 16:00:00,127.1
9/12/2016 16:00:00,128.69
9/13/2016 16:00:00,127.21
9/14/2016 16:00:00,127.77
9/15/2016 16:00:00,128.35
9/16/2016 16:00:00,129.07
9/19/2016 16:00:00,128.65
9/20/2016 16:00:00,128.64
9/21/2016 16:00:00,129.94
9/22/2016 16:00:00,130.08
9/23/2016 16:00:00,127.96
9/26/2016 16:00:00,127.31
9/27/2016 16:00:00,128.69
9/28/2016 16:00:00,129.23
9/29/2016 16:00:00,128.09
9/30/2016 16:00:00,128.27
10/3/2016 16:00:00,128.77
10/4/2016 16:00:00,128.19
10/5/2016 16:00:00,128.47
10/6/2016 16:00:00,128.74
10/7/2016 16:00:00,128.99
10/10/2016 16:00:00,130.24
10/11/2016 16:00:00,128.88
10/12/2016 16:00:00,129.05
10/13/2016 16:00:00,127.82
10/14/2016 16:00:00,127.88
10/17/2016 16:00:00,127.54
10/18/2016 16:00:00,128.57
10/19/2016 16:00:00,130.11
10/20/2016 16:00:00,130
10/21/2016 16:00:00,132.07
10/24/2016 16:00:00,133.28
10/25/2016 16:00:00,132.29
10/26/2016 16:00:00,131.04
10/27/2016 16:00:00,129.69
10/28/2016 16:00:00,131.29
10/31/2016 16:00:00,130.99
11/1/2016 16:00:00,129.5
11/2/2016 16:00:00,127.17
11/3/2016 16:00:00,120
11/4/2016 16:00:00,120.75
11/7/2016 16:00:00,122.15
11/8/2016 16:00:00,124.22
11/9/2016 16:00:00,123.18
11/10/2016 16:00:00,120.8
11/11/2016 16:00:00,119.02
11/14/2016 16:00:00,115.08
11/15/2016 16:00:00,117.2
11/16/2016 16:00:00,116.34
11/17/2016 16:00:00,117.79
11/18/2016 16:00:00,117.02
11/21/2016 16:00:00,121.77
11/22/2016 16:00:00,121.47
11/23/2016 16:00:00,120.84
11/25/2016 16:00:00,120.38
11/28/2016 16:00:00,120.41
11/29/2016 16:00:00,120.87
11/30/2016 16:00:00,118.42
12/1/2016 16:00:00,115.1
12/2/2016 16:00:00,115.4
12/5/2016 16:00:00,117.43
12/6/2016 16:00:00,117.31
12/7/2016 16:00:00,117.95
12/8/2016 16:00:00,118.91
12/9/2016 16:00:00,119.68
12/12/2016 16:00:00,117.77
12/13/2016 16:00:00,120.31
12/14/2016 16:00:00,120.21
12/15/2016 16:00:00,120.57
12/16/2016 16:00:00,119.87
12/19/2016 16:00:00,119.24
12/20/2016 16:00:00,119.09
12/21/2016 16:00:00,119.04
12/22/2016 16:00:00,117.4
12/23/2016 16:00:00,117.27
12/27/2016 16:00:00,118.01
12/28/2016 16:00:00,116.92
12/29/2016 16:00:00,116.35
12/30/2016 16:00:00,115.05
